BEA_CODE,YEAR,REL_P_EQ_DEVIATION
335,1995,1.0263100336387805
335,1996,1.0396998817221599
335,1997,1.0554671408640932
335,1998,1.08130286188539
335,1999,1.1017578037756783
335,2000,1.1159566217113237
335,2001,1.1340186195396393
335,2002,1.14717337474464
335,2003,1.1679997769661212
335,2004,1.1885202808261022
335,2005,1.201350149232282
335,2006,1.211970258347545
335,2007,1.2249619808560248
335,2008,1.2444013727781724
335,2009,1.2554350309912463
335,2010,1.2745096716087219
335,2011,1.2907802075110135
335,2012,1.3037002680558953
335,2013,1.3145146447091187
335,2014,1.3300783031068077
335,2015,1.3389075028785418
335,2016,1.3544451043695866
335,2017,1.3683965103795093
335,2018,1.37849914963452
335,2019,1.3950660947234401
335,2020,1.4019942986039045
335,2021,1.4099691163127075
335,2022,1.4158854256024236
335,2023,1.4306698016345607
335,2024,1.442655885543628
3361MV,1947,0.6997351430248564
3361MV,1948,0.7103481746282154
3361MV,1949,0.7316548215607825
3361MV,1950,0.753322130261392
3361MV,1951,0.7758620125605601
3361MV,1952,0.7895807394279739
3361MV,1953,0.7925044026705156
3361MV,1954,0.7941906680907321
3361MV,1955,0.8171906447422397
3361MV,1956,0.846845322144726
3361MV,1957,0.8554929651306918
3361MV,1958,0.854060824412784
3361MV,1959,0.8586899829393871
3361MV,1960,0.8787135098030306
3361MV,1961,0.8840051484221013
3361MV,1962,0.8939563329954056
3361MV,1963,0.8954653954283657
3361MV,1964,0.8991455209963151
3361MV,1965,0.9095110068607126
3361MV,1966,0.9162801833235247
3361MV,1967,0.9199438327417516
3361MV,1968,0.9286497537147825
3361MV,1969,0.9289014636840429
3361MV,1970,0.9366322531720451
3361MV,1971,0.9261933891248681
3361MV,1972,0.921379926575345
3361MV,1973,0.9254898474126713
3361MV,1974,0.9262472238052479
3361MV,1975,0.9502125052661752
3361MV,1976,0.9504988334525107
3361MV,1977,0.968986925984925
3361MV,1978,0.9706827077542624
3361MV,1979,0.9955345620271501
3361MV,1980,1.013876795979396
3361MV,1981,1.0046144102037122
3361MV,1982,0.996490108813327
3361MV,1983,0.9799285167557032
3361MV,1984,0.9728423844252028
3361MV,1985,0.9710021709987345
3361MV,1986,0.9850311074981499
3361MV,1987,1.0
3361MV,1988,1.0056652628620069
3361MV,1989,1.0039951624311445
3361MV,1990,1.0124802590435718
3361MV,1991,1.0234542602984036
3361MV,1992,1.029545922804918
3361MV,1993,1.038790522074026
3361MV,1994,1.051870032973644
3361MV,1995,1.073133583804356
3361MV,1996,1.1008899279452917
3361MV,1997,1.1279115237128579
3361MV,1998,1.170072943270053
3361MV,1999,1.2075552642437135
3361MV,2000,1.232379212310688
3361MV,2001,1.2665537070426796
3361MV,2002,1.2947243903886698
3361MV,2003,1.3343979385707827
3361MV,2004,1.370479805199881
3361MV,2005,1.4115621454563223
3361MV,2006,1.4461142683971573
3361MV,2007,1.4765283420981634
3361MV,2008,1.52420585620497
3361MV,2009,1.5527935378506086
3361MV,2010,1.581467142146855
3361MV,2011,1.6072229888761134
3361MV,2012,1.6334791393565262
3361MV,2013,1.6478012203740475
3361MV,2014,1.6717199591597283
3361MV,2015,1.6839836325264843
3361MV,2016,1.7054471950855024
3361MV,2017,1.7248356221986478
3361MV,2018,1.7450399790190971
3361MV,2019,1.7720393285461193
3361MV,2020,1.7802301510267342
3361MV,2021,1.7867952712603679
3361MV,2022,1.7988614901897806
3361MV,2023,1.821548161922721
3361MV,2024,1.8366936010199806
3364OT,1947,0.937890007370056
3364OT,1948,0.9432066399280207
3364OT,1949,0.9618989693839957
3364OT,1950,0.963842529652166
3364OT,1951,0.9696613391627448
3364OT,1952,0.9829288274762266
3364OT,1953,0.990119312102386
3364OT,1954,0.9917212136764684
3364OT,1955,0.9900992395525697
3364OT,1956,1.014982086006522
3364OT,1957,1.0249162312064002
3364OT,1958,1.0232296111652261
3364OT,1959,1.0271195973178056
3364OT,1960,1.0335621454125905
3364OT,1961,1.0346373288735367
3364OT,1962,1.0391102571417723
3364OT,1963,1.035206797195012
3364OT,1964,1.0356446939761916
3364OT,1965,1.0321547617013882
3364OT,1966,1.0366342503156534
3364OT,1967,1.0363788785345869
3364OT,1968,1.0395672462294774
3364OT,1969,1.0321325164746944
3364OT,1970,1.030125391775059
3364OT,1971,1.0183666302602763
3364OT,1972,1.0061513047267878
3364OT,1973,1.0009706337523328
3364OT,1974,0.9940460347565674
3364OT,1975,1.0063059891723247
3364OT,1976,1.0009309361920744
3364OT,1977,1.0157249594661382
3364OT,1978,1.0249679726558458
3364OT,1979,1.0383513578217005
3364OT,1980,1.0528555241068773
3364OT,1981,1.0516395007851123
3364OT,1982,1.0583224682999597
3364OT,1983,1.054267747524209
3364OT,1984,1.0449982692747861
3364OT,1985,1.0379347060463446
3364OT,1986,1.0202001228652964
3364OT,1987,1.0
3364OT,1988,0.9871453133089381
3364OT,1989,0.9781180584300181
3364OT,1990,0.9703512978445179
3364OT,1991,0.9671106134582057
3364OT,1992,0.9616893288783829
3364OT,1993,0.9597513370544669
3364OT,1994,0.9638108623868196
3364OT,1995,0.9690670601737887
3364OT,1996,0.9767676769623651
3364OT,1997,0.985732199376123
3364OT,1998,0.9994393334218143
3364OT,1999,1.012350483539696
3364OT,2000,1.028822016822085
3364OT,2001,1.0533291758601717
3364OT,2002,1.0704364353831617
3364OT,2003,1.0932456302268199
3364OT,2004,1.1163302142061096
3364OT,2005,1.138908834862857
3364OT,2006,1.1587775823466782
3364OT,2007,1.1735754660988431
3364OT,2008,1.1959747441526085
3364OT,2009,1.2131820780302198
3364OT,2010,1.2283072762722165
3364OT,2011,1.24032248689996
3364OT,2012,1.2570437478037022
3364OT,2013,1.2719383046958928
3364OT,2014,1.2933245662427704
3364OT,2015,1.3098421854164775
3364OT,2016,1.3300572218950375
3364OT,2017,1.3519362688181655
3364OT,2018,1.3719918042128754
3364OT,2019,1.3986879958861336
3364OT,2020,1.4148917461658364
3364OT,2021,1.4143533152213368
3364OT,2022,1.4211501300589024
3364OT,2023,1.4447934158352107
3364OT,2024,1.460758697702289
337,1947,0.7363830048154828
337,1948,0.7360935844055776
337,1949,0.7644115925696935
337,1950,0.766050799785563
337,1951,0.799941660297429
337,1952,0.8007482396722801
337,1953,0.7982408828093192
337,1954,0.8075569869649967
337,1955,0.821032416045469
337,1956,0.8388679439564212
337,1957,0.8473269801346618
337,1958,0.8499487135212429
337,1959,0.8374003511267386
337,1960,0.852777689071027
337,1961,0.8696488655030226
337,1962,0.8730745941183234
337,1963,0.8626682476333185
337,1964,0.878207970779706
337,1965,0.8817206525409627
337,1966,0.8837669151181309
337,1967,0.8944744148498402
337,1968,0.896205611212916
337,1969,0.9004471936551373
337,1970,0.9022139434072378
337,1971,0.9005484405970453
337,1972,0.9006934131766724
337,1973,0.9074622367538527
337,1974,0.9176875196555117
337,1975,0.9286258641309879
337,1976,0.9315332726578612
337,1977,0.9405129153796474
337,1978,0.9394609910928217
337,1979,0.9499000819716186
337,1980,0.9533910238093564
337,1981,0.9504076402289632
337,1982,0.9460724744999451
337,1983,0.9491392022382302
337,1984,0.9551623333537594
337,1985,0.9616841062291018
337,1986,0.9814292745003598
337,1987,1.0
337,1988,1.014926583796211
337,1989,1.0179489053957103
337,1990,1.0306156074052764
337,1991,1.0382582352974328
337,1992,1.043773885919327
337,1993,1.0503520641457054
337,1994,1.0613944881901798
337,1995,1.0819707568416643
337,1996,1.1077176009433702
337,1997,1.1328485313638155
337,1998,1.1702582784207076
337,1999,1.2019856348736317
337,2000,1.220240812771627
337,2001,1.2444942810996082
337,2002,1.2612450286895691
337,2003,1.2903353346135231
337,2004,1.3172478691233187
337,2005,1.3364014967486761
337,2006,1.3521494872803284
337,2007,1.3682309797891876
337,2008,1.3890691657280128
337,2009,1.4036112410286328
337,2010,1.4189651289228187
337,2011,1.4313287230240634
337,2012,1.4454266085861314
337,2013,1.4556884576861404
337,2014,1.471033249133971
337,2015,1.48338243746104
337,2016,1.4992116675534766
337,2017,1.5148554202003905
337,2018,1.5337251612681504
337,2019,1.554012823654882
337,2020,1.5643152979458936
337,2021,1.582967137608463
337,2022,1.6011124444119755
337,2023,1.613970390068083
337,2024,1.6192830208883835
339,1947,0.9990811600749302
339,1948,0.9795082461674528
339,1949,0.9891734597539225
339,1950,0.9986305646678129
339,1951,1.001618255151649
339,1952,0.9974221786020945
339,1953,1.0058963506715084
339,1954,1.0075301995584192
339,1955,1.027797210148602
339,1956,1.0263327531387065
339,1957,1.0254465198434297
339,1958,1.0108863984670373
339,1959,1.0053111786114999
339,1960,1.013826001804385
339,1961,1.0172770181729949
339,1962,1.0192785741342414
339,1963,1.0162285312230268
339,1964,1.0151149720714534
339,1965,1.0166192378073997
339,1966,1.0171565035405754
339,1967,1.016464650882156
339,1968,1.015978868010865
339,1969,1.0118070345590768
339,1970,1.0126217540159377
339,1971,0.9956494056170848
339,1972,0.9826389973931875
339,1973,0.9843050526633418
339,1974,0.9741195326970206
339,1975,0.9790902540144623
339,1976,0.9700584175725435
339,1977,0.9851051572988605
339,1978,0.9846713663853954
339,1979,0.9871747218745872
339,1980,0.9911161013352585
339,1981,0.9804709146930114
339,1982,0.9736371739183982
339,1983,0.9719946444593034
339,1984,0.9718735727759593
339,1985,0.9720397744581505
339,1986,0.9864283892267423
339,1987,1.0
339,1988,1.005369631987812
339,1989,1.0045792173173012
339,1990,1.00393067551702
339,1991,1.001037921248616
339,1992,0.9930795733545097
339,1993,0.9871165732061189
339,1994,0.989206665048486
339,1995,0.996964690729668
339,1996,1.0052984193656793
339,1997,1.0160059821453236
339,1998,1.034936763471755
339,1999,1.0507627070530856
339,2000,1.061384835951903
339,2001,1.0754889815151794
339,2002,1.0864964164806232
339,2003,1.0974956895901797
339,2004,1.1065962087052585
339,2005,1.1158280126645765
339,2006,1.125540536648164
339,2007,1.140496497978962
339,2008,1.159610396174352
339,2009,1.170319588235695
339,2010,1.181176660348749
339,2011,1.1832541256977727
339,2012,1.183290137241251
339,2013,1.177035430541388
339,2014,1.1735118012996757
339,2015,1.178459925345686
339,2016,1.1849087670040248
339,2017,1.184965536455215
339,2018,1.1756373084947807
339,2019,1.1755377418331594
339,2020,1.1785576381782163
339,2021,1.176858551606221
339,2022,1.1560324245791007
339,2023,1.1683999320033418
339,2024,1.1833566712191288
311FT,1947,0.8385314722295921
311FT,1948,0.8366338908986122
311FT,1949,0.83016821602769
311FT,1950,0.8276051860313566
311FT,1951,0.8423485688987489
311FT,1952,0.8391690191606973
311FT,1953,0.8402635505717863
311FT,1954,0.8428432988863463
311FT,1955,0.8548259523641261
311FT,1956,0.8659967465749981
311FT,1957,0.8696744961493942
311FT,1958,0.8681231874892797
311FT,1959,0.8666316330732341
311FT,1960,0.8717808763522389
311FT,1961,0.8703986278424021
311FT,1962,0.8710272136683516
311FT,1963,0.8729524706615761
311FT,1964,0.8737418745791377
311FT,1965,0.8761887252583443
311FT,1966,0.8763330683675973
311FT,1967,0.8792694060687578
311FT,1968,0.8759536187567953
311FT,1969,0.872876759415863
311FT,1970,0.8725388010037466
311FT,1971,0.8745119705536405
311FT,1972,0.871128619496112
311FT,1973,0.8704881029394473
311FT,1974,0.8714668324287781
311FT,1975,0.8827832019369105
311FT,1976,0.883798087055068
311FT,1977,0.8956312035801047
311FT,1978,0.9081347288496868
311FT,1979,0.9202728904338241
311FT,1980,0.9344025389055721
311FT,1981,0.9392770835889653
311FT,1982,0.9391508683131367
311FT,1983,0.9488178818526996
311FT,1984,0.9584119073214826
311FT,1985,0.9702192496897294
311FT,1986,0.9840354641890536
311FT,1987,1.0
311FT,1988,1.0169018456389516
311FT,1989,1.027357970312904
311FT,1990,1.0423382253998263
311FT,1991,1.0536172242416615
311FT,1992,1.068340724972898
311FT,1993,1.0820614529883439
311FT,1994,1.0945795045582674
311FT,1995,1.1177815678897605
311FT,1996,1.1473546190557238
311FT,1997,1.1743601126065661
311FT,1998,1.2129407035832318
311FT,1999,1.2487025120102013
311FT,2000,1.2696121294258644
311FT,2001,1.3038126049990206
311FT,2002,1.3329405433866637
311FT,2003,1.37642414960939
311FT,2004,1.4226019118498883
311FT,2005,1.463701520704689
311FT,2006,1.5068773037007974
311FT,2007,1.5539806073474578
311FT,2008,1.6095176356154786
311FT,2009,1.6428765650219712
311FT,2010,1.6759894517929104
311FT,2011,1.7059615240166508
311FT,2012,1.7315919200001786
311FT,2013,1.7480013759492168
311FT,2014,1.771431421093041
311FT,2015,1.7893073030843984
311FT,2016,1.8105762334039126
311FT,2017,1.8334178544522584
311FT,2018,1.857943995881992
311FT,2019,1.8796985344124084
311FT,2020,1.894458230928382
311FT,2021,1.9190607173484762
311FT,2022,1.938862928836637
311FT,2023,1.958686441929086
311FT,2024,1.9724864925222596
313TT,1947,0.562276400120164
313TT,1948,0.5635557338905667
313TT,1949,0.5673790683362949
313TT,1950,0.5759318512615114
313TT,1951,0.591928081456039
313TT,1952,0.5829659317285014
313TT,1953,0.5862209498479573
313TT,1954,0.5891915647130198
313TT,1955,0.6097423225771528
313TT,1956,0.6136208590626832
313TT,1957,0.6223427403512373
313TT,1958,0.6228604106031335
313TT,1959,0.6259501364945723
313TT,1960,0.6335956942510194
313TT,1961,0.6383175089429864
313TT,1962,0.6414670142163266
313TT,1963,0.6524104307594514
313TT,1964,0.6600100199233202
313TT,1965,0.6674597225386957
313TT,1966,0.6787827759071355
313TT,1967,0.6925506133911873
313TT,1968,0.6988851245279953
313TT,1969,0.7047467647929784
313TT,1970,0.7076209361552228
313TT,1971,0.7115883750506053
313TT,1972,0.7113603216209752
313TT,1973,0.7167113977978803
313TT,1974,0.7384647338757465
313TT,1975,0.764431931463687
313TT,1976,0.7752909524073136
313TT,1977,0.7998433029582875
313TT,1978,0.8243220596178839
313TT,1979,0.8455296735352338
313TT,1980,0.8628558775343322
313TT,1981,0.8761493774720136
313TT,1982,0.8755976603120453
313TT,1983,0.8920534295084088
313TT,1984,0.9093975386525689
313TT,1985,0.9283975549346872
313TT,1986,0.9624595264837551
313TT,1987,1.0
313TT,1988,1.0252981320568157
313TT,1989,1.0363833483967466
313TT,1990,1.0625104785896295
313TT,1991,1.0856951466494367
313TT,1992,1.1098329196366046
313TT,1993,1.130217903768084
313TT,1994,1.149139192281914
313TT,1995,1.1843552048337895
313TT,1996,1.2304480958498734
313TT,1997,1.270494358260751
313TT,1998,1.3257588738099697
313TT,1999,1.3756092152891015
313TT,2000,1.398278453427233
313TT,2001,1.431755666277841
313TT,2002,1.4514823765340452
313TT,2003,1.489371780528009
313TT,2004,1.5314216151214801
313TT,2005,1.5527661041481369
313TT,2006,1.5837894058307358
313TT,2007,1.6186195106524408
313TT,2008,1.6498225926304606
313TT,2009,1.667752607881935
313TT,2010,1.6945550775012592
313TT,2011,1.7203442193944851
313TT,2012,1.7371570919575727
313TT,2013,1.7475046990867256
313TT,2014,1.7664190703551361
313TT,2015,1.7796378182677113
313TT,2016,1.7993551199715305
313TT,2017,1.821148689102177
313TT,2018,1.8450852075448543
313TT,2019,1.8639209754059785
313TT,2020,1.8836563255056216
313TT,2021,1.8966153569393185
313TT,2022,1.8805107191191213
313TT,2023,1.885920735455297
313TT,2024,1.8918860836619509
315AL,1947,0.7184870673020112
315AL,1948,0.7233658442604585
315AL,1949,0.7450892281404504
315AL,1950,0.7464548656937208
315AL,1951,0.765205054437809
315AL,1952,0.7556876523534775
315AL,1953,0.7624991473510594
315AL,1954,0.7621391971874582
315AL,1955,0.7754270087142355
315AL,1956,0.7844002081382895
315AL,1957,0.8060885039780106
315AL,1958,0.8059721457982183
315AL,1959,0.8034333706104066
315AL,1960,0.8231189038857357
315AL,1961,0.8150031838947719
315AL,1962,0.8280772710628114
315AL,1963,0.8408653585416408
315AL,1964,0.850119696808342
315AL,1965,0.8589289702979568
315AL,1966,0.8657047292702355
315AL,1967,0.8627064509477098
315AL,1968,0.8536935407077624
315AL,1969,0.8544946005707986
315AL,1970,0.8515483940518315
315AL,1971,0.8507574282764039
315AL,1972,0.8482459983194346
315AL,1973,0.8505984343985235
315AL,1974,0.8659998993229606
315AL,1975,0.8847136213962731
315AL,1976,0.8909436170778692
315AL,1977,0.9043557971293267
315AL,1978,0.9111036980042237
315AL,1979,0.9191470094027179
315AL,1980,0.923755930142881
315AL,1981,0.9286394482873384
315AL,1982,0.9207383596830742
315AL,1983,0.9244629828334648
315AL,1984,0.9317139874004887
315AL,1985,0.9441054731459116
315AL,1986,0.968656168042303
315AL,1987,1.0
315AL,1988,1.0196769269265251
315AL,1989,1.0268863260508816
315AL,1990,1.045530194178971
315AL,1991,1.0597172387515046
315AL,1992,1.0737515104528308
315AL,1993,1.0849418096790413
315AL,1994,1.0978694691234585
315AL,1995,1.1214596182220344
315AL,1996,1.151610269554355
315AL,1997,1.1779416275257697
315AL,1998,1.213802326712755
315AL,1999,1.2475224921606987
315AL,2000,1.266000117931379
315AL,2001,1.294292436661026
315AL,2002,1.3097835411975616
315AL,2003,1.3378784355535138
315AL,2004,1.3643077190737292
315AL,2005,1.3754817730055784
315AL,2006,1.3894751584806448
315AL,2007,1.4031630096423648
315AL,2008,1.4116175728175033
315AL,2009,1.4138198314639474
315AL,2010,1.4243079488055173
315AL,2011,1.4292163639479596
315AL,2012,1.4295109752243251
315AL,2013,1.4303826723298005
315AL,2014,1.4286833888248633
315AL,2015,1.4130426402585656
315AL,2016,1.3987569201116237
315AL,2017,1.394941932526857
315AL,2018,1.3935189781452153
315AL,2019,1.379144735542501
315AL,2020,1.3682949187229758
315AL,2021,1.3749057493248744
315AL,2022,1.3646762541847033
315AL,2023,1.3570548528784299
315AL,2024,1.3608224537533633
322,1947,0.6297392745593523
322,1948,0.6376338256091508
322,1949,0.6365836363880911
322,1950,0.6400702467567145
322,1951,0.6583790257805765
322,1952,0.6526871219606971
322,1953,0.6566494026576339
322,1954,0.6588734142361672
322,1955,0.6719862904623474
322,1956,0.6883646170428737
322,1957,0.695190810779519
322,1958,0.6890861320565596
322,1959,0.6902639198431355
322,1960,0.7004344131484957
322,1961,0.6960128943977174
322,1962,0.6992870500817099
322,1963,0.7066896296397629
322,1964,0.7122261054968116
322,1965,0.7170874427108496
322,1966,0.7281695019030091
322,1967,0.7407290497364083
322,1968,0.747055291542219
322,1969,0.7512457680932159
322,1970,0.7560169625469239
322,1971,0.7652999955784814
322,1972,0.7672317411843279
322,1973,0.7694250022288892
322,1974,0.7793255346707479
322,1975,0.8125898070964529
322,1976,0.8188568825257013
322,1977,0.8373441306057229
322,1978,0.8566440602758084
322,1979,0.8756629591921182
322,1980,0.8962802741305906
322,1981,0.9043643992438483
322,1982,0.9047402199368125
322,1983,0.9188457667169339
322,1984,0.932283760963196
322,1985,0.9469805730790501
322,1986,0.9713038823500754
322,1987,1.0
322,1988,1.024817123901412
322,1989,1.038207419672444
322,1990,1.0646144600804097
322,1991,1.0851099148686936
322,1992,1.106000943916052
322,1993,1.1232253210217855
322,1994,1.1401717925849755
322,1995,1.1713229748128393
322,1996,1.2116886957473239
322,1997,1.24749926582028
322,1998,1.2977686842783958
322,1999,1.3445381018342393
322,2000,1.368742232002172
322,2001,1.4077426116891014
322,2002,1.436646315897073
322,2003,1.4854813580003874
322,2004,1.537061083872256
322,2005,1.5753489527298812
322,2006,1.617503445309722
322,2007,1.6640612547709441
322,2008,1.7143630992060068
322,2009,1.7470679592784026
322,2010,1.7822867889906437
322,2011,1.8137052298472198
322,2012,1.8366751567008435
322,2013,1.8535126418345973
322,2014,1.877396374078663
322,2015,1.895179969049807
322,2016,1.9196193936458765
322,2017,1.946284034090787
322,2018,1.972412137400415
322,2019,1.9997838257789045
322,2020,2.020199618407598
322,2021,2.03208825617325
322,2022,2.024415934266639
322,2023,2.042834357527357
322,2024,2.055166060606195
323,1947,0.6672843150862976
323,1948,0.6662268698078646
323,1949,0.673783818615313
323,1950,0.6825826279760355
323,1951,0.6921330566958763
323,1952,0.6899744660304931
323,1953,0.6915049327309967
323,1954,0.700146515233299
323,1955,0.7126446413209384
323,1956,0.7146139681129715
323,1957,0.7254645414294423
323,1958,0.7226953347005819
323,1959,0.7227586950124152
323,1960,0.7308988079957197
323,1961,0.7373858695093912
323,1962,0.7395793819939235
323,1963,0.7532912150205264
323,1964,0.7612804213292607
323,1965,0.7677168440183614
323,1966,0.7791835105951077
323,1967,0.7924790202701181
323,1968,0.7960654054126047
323,1969,0.8018559518720635
323,1970,0.8040387337452253
323,1971,0.8097954453934171
323,1972,0.8079054098300792
323,1973,0.8131465975101285
323,1974,0.8287006998053834
323,1975,0.8453389907917044
323,1976,0.8491899261662267
323,1977,0.8668500259732642
323,1978,0.8772411724192755
323,1979,0.889800756600618
323,1980,0.9000171318540371
323,1981,0.906517228890148
323,1982,0.90150675354836
323,1983,0.9154506228987563
323,1984,0.9289504291311127
323,1985,0.94196198027901
323,1986,0.9703200780973343
323,1987,1.0
323,1988,1.019518392236739
323,1989,1.0262198652322028
323,1990,1.042808042780082
323,1991,1.055365885193528
323,1992,1.0671586817036973
323,1993,1.0742884948754534
323,1994,1.0829253288784915
323,1995,1.1006487868507364
323,1996,1.1193118384797056
323,1997,1.1353574138117493
323,1998,1.158919691443756
323,1999,1.183718510782729
323,2000,1.1964887224507375
323,2001,1.2181412096843791
323,2002,1.232021030170199
323,2003,1.2601544208769244
323,2004,1.2904122969509584
323,2005,1.3020192850430035
323,2006,1.3174835700571885
323,2007,1.3372673279268175
323,2008,1.355961664524238
323,2009,1.3675111409646687
323,2010,1.386755955283984
323,2011,1.4010895879758032
323,2012,1.4129125859423595
323,2013,1.4224666885813537
323,2014,1.438004303238451
323,2015,1.4489331416189009
323,2016,1.4647475989357568
323,2017,1.4824295396944223
323,2018,1.4986737954199885
323,2019,1.5127062879248452
323,2020,1.5242535729199729
323,2021,1.52626832204809
323,2022,1.5121993322416412
323,2023,1.5185297895742902
323,2024,1.5219784248039538
324,1947,0.7761283800463158
324,1948,0.78136396739259
324,1949,0.7860421363243761
324,1950,0.791283733896468
324,1951,0.8079629735567864
324,1952,0.8001570862438121
324,1953,0.8056874608575465
324,1954,0.8111872550289531
324,1955,0.8257467897708651
324,1956,0.8366309703485433
324,1957,0.8472461908197201
324,1958,0.8469357242641536
324,1959,0.8520220668402639
324,1960,0.8566157617454937
324,1961,0.854568812312947
324,1962,0.8506651300251737
324,1963,0.8518926590546899
324,1964,0.8490012187181268
324,1965,0.8457359605334493
324,1966,0.8404417772139667
324,1967,0.8469830650244173
324,1968,0.8516935394236427
324,1969,0.8548944679563533
324,1970,0.858391101232585
324,1971,0.8633741058919674
324,1972,0.857665585059125
324,1973,0.8575184246361263
324,1974,0.8524852165378705
324,1975,0.8725460705113784
324,1976,0.8816503641307933
324,1977,0.8941626732432867
324,1978,0.8969736236131857
324,1979,0.9075581443187603
324,1980,0.9181315869717711
324,1981,0.9198211776347223
324,1982,0.9127327542759601
324,1983,0.925586236471182
324,1984,0.9398053546875696
324,1985,0.952408197320173
324,1986,0.9765813311694547
324,1987,1.0
324,1988,1.0155586716013842
324,1989,1.0237887041698739
324,1990,1.0410694600584647
324,1991,1.0542984628472811
324,1992,1.0703164272311492
324,1993,1.0838796121499306
324,1994,1.097820147908566
324,1995,1.1222706556673585
324,1996,1.1540962514461068
324,1997,1.1833394433580953
324,1998,1.223941010041683
324,1999,1.2629085249646557
324,2000,1.2854285893660526
324,2001,1.3202517970330734
324,2002,1.3470270251553447
324,2003,1.3876705595397416
324,2004,1.4291992176281125
324,2005,1.468045138788963
324,2006,1.5105481619395085
324,2007,1.5561223601921217
324,2008,1.6111319577841654
324,2009,1.6444851216451704
324,2010,1.6758040811437844
324,2011,1.7042520586573033
324,2012,1.7290830924344363
324,2013,1.7471378309788317
324,2014,1.7691436376202345
324,2015,1.784818901196278
324,2016,1.8025693733568575
324,2017,1.8229179263078636
324,2018,1.8441734364342377
324,2019,1.8698813703854884
324,2020,1.8804227591719518
324,2021,1.8965868112040298
324,2022,1.9174008295130949
324,2023,1.9468866300698395
324,2024,1.9621290706005743
325,1947,0.8678057125639815
325,1948,0.8754280833150165
325,1949,0.8789401791885978
325,1950,0.8809250220993233
325,1951,0.902543038671127
325,1952,0.8901557988426569
325,1953,0.8988380149432816
325,1954,0.9037524540564739
325,1955,0.9103948351565615
325,1956,0.9277353693861417
325,1957,0.9367237435178987
325,1958,0.9351362626807984
325,1959,0.9380446928791684
325,1960,0.9455908798006082
325,1961,0.9433631914090415
325,1962,0.9430435751276349
325,1963,0.9442175324702976
325,1964,0.9428776598533706
325,1965,0.9445586608753042
325,1966,0.9473889855967026
325,1967,0.9518141873326473
325,1968,0.9499678845444761
325,1969,0.9482470322426113
325,1970,0.9502867241248877
325,1971,0.9557728770426194
325,1972,0.952140211844119
325,1973,0.9500107288798456
325,1974,0.9387311616886636
325,1975,0.944994271855755
325,1976,0.9464496779322172
325,1977,0.9490714345933283
325,1978,0.9544566874227418
325,1979,0.9617165157288625
325,1980,0.9753194218387423
325,1981,0.9772783201428251
325,1982,0.9749581908976138
325,1983,0.9794947211269087
325,1984,0.9801547828928919
325,1985,0.9852191787605178
325,1986,0.9904137972199166
325,1987,1.0
325,1988,1.013961700210011
325,1989,1.0206845400654536
325,1990,1.0306879765172146
325,1991,1.0353790661823912
325,1992,1.0404718496253924
325,1993,1.041712212089524
325,1994,1.0448580970021553
325,1995,1.052935095099938
325,1996,1.0607692242216367
325,1997,1.0687348989760181
325,1998,1.0823600337517787
325,1999,1.0969507832831042
325,2000,1.1088385957951614
325,2001,1.1285212329838186
325,2002,1.1470293283900481
325,2003,1.173384624339218
325,2004,1.1991186056072283
325,2005,1.2197755292716628
325,2006,1.243581999832169
325,2007,1.2730642606031333
325,2008,1.3087959558177484
325,2009,1.3300156833104375
325,2010,1.3506042351502765
325,2011,1.3677110219797382
325,2012,1.3819958328076976
325,2013,1.3917699745519323
325,2014,1.4063110355671409
325,2015,1.4187119394354253
325,2016,1.4352368625847025
325,2017,1.4524400326829114
325,2018,1.4702678164636143
325,2019,1.486666672172481
325,2020,1.4986254434601185
325,2021,1.512926043577363
325,2022,1.5218582215735554
325,2023,1.5378176574012872
325,2024,1.551594571864405
326,1947,0.5485594642909416
326,1948,0.5551150830890582
326,1949,0.5650975427476511
326,1950,0.5738935431217358
326,1951,0.590013429942904
326,1952,0.5891813397590635
326,1953,0.5927352056561467
326,1954,0.5946745700201137
326,1955,0.6127361515712589
326,1956,0.6232604402109579
326,1957,0.6314772090922671
326,1958,0.6313539323130013
326,1959,0.6339489500824737
326,1960,0.6444204942654869
326,1961,0.647930906232722
326,1962,0.6555043410464667
326,1963,0.6640896280770414
326,1964,0.6708218631822925
326,1965,0.6789862957721816
326,1966,0.692720697518239
326,1967,0.70041605546778
326,1968,0.7088279451979974
326,1969,0.7119135000306319
326,1970,0.7171178660306977
326,1971,0.71767908337135
326,1972,0.7179604543856217
326,1973,0.7239620644100613
326,1974,0.7405922821816426
326,1975,0.7665345202038343
326,1976,0.772968415406015
326,1977,0.7935325128761068
326,1978,0.813208676363414
326,1979,0.8379550918862182
326,1980,0.8613109578083972
326,1981,0.8720266180550077
326,1982,0.8746282105900596
326,1983,0.8876473482476838
326,1984,0.9042776443347779
326,1985,0.9226466513593433
326,1986,0.9607605415409977
326,1987,1.0
326,1988,1.026048095338942
326,1989,1.0365322107734243
326,1990,1.0628673857143345
326,1991,1.088501317442462
326,1992,1.1136713971056587
326,1993,1.1374982765377255
326,1994,1.1601029680362
326,1995,1.1984931059831254
326,1996,1.2486254937802113
326,1997,1.2922608189680782
326,1998,1.35351831290316
326,1999,1.4073220580248005
326,2000,1.4347623298396328
326,2001,1.4747151143159158
326,2002,1.5011338420840599
326,2003,1.5496620371461318
326,2004,1.6025175373291014
326,2005,1.636134048858539
326,2006,1.675190188856989
